# time deltaF #ts=1.99
3.060000000000000000e+05 2.182887119743292104e+01
3.080000000000000000e+05 2.197991143440827599e+01
3.100000000000000000e+05 2.213900008519893703e+01
3.120000000000000000e+05 2.229415843633939076e+01
3.140000000000000000e+05 2.244361578207814389e+01
3.160000000000000000e+05 2.243974806067196681e+01
3.180000000000000000e+05 2.237494755768340227e+01
3.200000000000000000e+05 2.230318104928095124e+01
3.220000000000000000e+05 2.242157207840907063e+01
3.240000000000000000e+05 2.256902369970768163e+01
3.260000000000000000e+05 2.271544549461149032e+01
3.280000000000000000e+05 2.286230052606411078e+01
3.300000000000000000e+05 2.295180860698608427e+01
3.320000000000000000e+05 2.269376457206269038e+01
3.340000000000000000e+05 2.237699853658165239e+01
3.360000000000000000e+05 2.221004597202372466e+01
3.380000000000000000e+05 2.222612107664830461e+01
3.400000000000000000e+05 2.236488948680953470e+01
3.420000000000000000e+05 2.234320986605074566e+01
3.440000000000000000e+05 2.228931410003754010e+01
3.460000000000000000e+05 2.203465535114974827e+01
3.480000000000000000e+05 2.175457606833731816e+01
3.500000000000000000e+05 2.150170109143906672e+01
3.520000000000000000e+05 2.135652997979025258e+01
3.540000000000000000e+05 2.130478824366919355e+01
3.560000000000000000e+05 2.138079535632021333e+01
3.580000000000000000e+05 2.151952860907116616e+01
3.600000000000000000e+05 2.165624098836960698e+01
3.620000000000000000e+05 2.179409866417325148e+01
3.640000000000000000e+05 2.192724611201134977e+01
3.660000000000000000e+05 2.203742855709907644e+01
3.680000000000000000e+05 2.198162073634760105e+01
3.700000000000000000e+05 2.189728919729753898e+01
3.720000000000000000e+05 2.188959988546822899e+01
3.740000000000000000e+05 2.202089521795750926e+01
3.760000000000000000e+05 2.215118998482733659e+01
3.780000000000000000e+05 2.227564756611240426e+01
3.800000000000000000e+05 2.240033802482694725e+01
3.820000000000000000e+05 2.252325416687090609e+01
3.840000000000000000e+05 2.264175418357925196e+01
3.860000000000000000e+05 2.269259553577317590e+01
3.880000000000000000e+05 2.251140967745146426e+01
3.900000000000000000e+05 2.226199086540208683e+01
3.920000000000000000e+05 2.214265382732609311e+01
3.940000000000000000e+05 2.208662165874257255e+01
3.960000000000000000e+05 2.212760079421321890e+01
3.980000000000000000e+05 2.225417220748723324e+01
4.000000000000000000e+05 2.236975775165136326e+01
