#! FIELDS time phi1 phi2 phi3 psi1 psi2 psi3 opes.bias opes.work opes.rct opes.zed opes.neff opes.nker
#! SET min_phi1 -pi
#! SET max_phi1 pi
#! SET min_phi2 -pi
#! SET max_phi2 pi
#! SET min_phi3 -pi
#! SET max_phi3 pi
#! SET min_psi1 -pi
#! SET max_psi1 pi
#! SET min_psi2 -pi
#! SET max_psi2 pi
#! SET min_psi3 -pi
#! SET max_psi3 pi
 89.000000 -1.57126 1.10914 -1.76608 0.908744 -1.83337 0.28666 -46.6233 603.868 -49.1062 0.0170305 1 89
 90.000000 -2.65544 0.787505 -2.36878 2.35161 -1.35407 0.282138 -50 1179.69 -49.1145 0.0168413 1 90
 91.000000 -0.71016 1.07558 -2.71409 2.54049 -0.0156716 -0.56655 -50 1351.28 -49.1227 0.0166562 1 91
 92.000000 -0.907134 1.0687 -1.12625 2.03012 -0.685576 -0.099967 -50 1027.7 -49.1308 0.0164752 1 92
 93.000000 -1.48789 1.1733 -0.806723 0.952235 -0.608577 1.88889 -50 1601.28 -49.1387 0.016298 1 93
 94.000000 -1.60418 1.00908 -2.18069 0.936478 -0.480253 2.62083 -50 1371.7 -49.1464 0.0161246 1 94
 95.000000 -1.88085 -0.891679 -1.76787 1.56951 1.64246 0.0800454 -42.4205 1097.54 -48.8075 0.0159549 1 95
 96.000000 -0.971362 -1.72408 -2.48506 0.277777 0.0157257 1.78845 -50 810.561 -48.8174 0.0157887 1 96
 97.000000 -2.82365 -2.42513 -0.989434 -0.981161 -1.27175 2.24436 -50 577.06 -48.8271 0.0156259 1 97
 98.000000 -1.58858 1.09521 -1.62232 1.60026 -0.871834 1.80514 -50 1032.22 -48.8367 0.0154665 1 98
 99.000000 -1.31358 1.08462 -1.82009 2.69275 -0.547668 -0.0845382 -50 651.261 -48.8461 0.0153103 1 99
 100.000000 -1.11394 1.15903 -2.17326 2.22372 -1.57257 -0.274635 -50 814.934 -48.8553 0.0151572 1 100
 101.000000 -2.40336 1.05623 -2.8614 1.6482 -1.15666 0.165827 -50 1087.67 -48.8645 0.0150071 1 101
 102.000000 -1.49615 0.966758 -1.17836 0.129597 -1.86094 -0.279792 -50 1031.45 -48.8734 0.01486 1 102
 103.000000 -1.98572 0.954393 -1.60784 1.87489 -2.74854 0.443111 -50 479.021 -48.8822 0.0147157 1 103
 104.000000 -1.67802 0.792438 -1.52551 3.10081 -1.46694 0.527078 -50 921.646 -48.8909 0.0145742 1 104
 105.000000 -1.1664 1.08588 -1.08644 2.34163 -1.25131 -0.732693 -50 1246.17 -48.8994 0.0144354 1 105
 106.000000 -2.21262 1.06291 -2.57534 1.08619 -0.259449 2.81874 -37.6157 602.115 -47.3513 0.0142992 1 106
 107.000000 -1.05208 0.828702 -1.8629 0.38931 -0.765739 2.15466 -50 1124.37 -47.3666 0.0141656 1 107
 108.000000 -1.38096 1.28126 -2.12403 1.755 -1.18894 2.52419 -50 553.866 -47.3817 0.0140344 1 108
 109.000000 -1.49569 0.960603 -1.6069 0.599103 0.136864 1.63706 -50 503.525 -47.3966 0.0139057 1 109
 110.000000 -1.58221 0.889399 -2.57588 1.01468 -0.461598 0.459326 -50 1176.06 -47.4113 0.0137792 1 110
 111.000000 -1.35353 0.676614 -1.0288 1.03448 -1.70528 -0.0302141 -50 921.873 -47.4259 0.0136551 1 111
 112.000000 -1.48849 0.913599 -2.20595 2.58553 -0.560497 1.28205 -50 429.827 -47.4403 0.0135332 1 112
 113.000000 -1.07987 1.13243 -1.14697 1.37456 -0.072762 0.0162997 -49.5364 1032.17 -47.4528 0.0134134 1 113
 114.000000 -1.81761 0.893302 -2.8331 2.928 -0.524445 -0.399622 -50 685.086 -47.4669 0.0132958 1 114
 115.000000 0.914176 1.11979 -2.22814 -1.22957 -0.476916 -0.223199 -50 1341.59 -47.4808 0.0131802 1 115
 116.000000 1.24428 0.909924 -2.55498 -1.16417 0.595433 2.9574 -50 881.447 -47.4945 0.0130665 1 116
 117.000000 1.12159 0.999186 -1.9932 -0.753276 -0.912719 2.77635 -50 578.891 -47.508 0.0129548 1 117
 118.000000 0.97432 1.1099 -1.34945 -0.634015 0.103235 2.10891 -50 1061.59 -47.5214 0.0128451 1 118
 119.000000 1.04703 1.2591 -1.64922 -0.234883 -0.69393 0.846725 -50 559.085 -47.5346 0.0127371 1 119
 120.000000 0.791515 1.02035 -2.28673 -0.518784 0.236446 -2.66238 -50 1013.33 -47.5477 0.012631 1 120
 121.000000 0.95234 1.2582 -1.23063 -0.188768 -0.998207 -0.0293548 -50 514.551 -47.5607 0.0125266 1 121
 122.000000 0.979653 0.747619 -2.30111 -0.594155 -1.44622 0.447228 -50 1047.75 -47.5734 0.0124239 1 122
 123.000000 1.01304 -1.27992 -1.35505 -0.0425625 -0.50499 -0.320667 -50 1150.07 -47.5861 0.0123229 1 123
 124.000000 0.913226 -1.92969 -1.42887 -1.40584 0.905476 0.0115494 -50 864.396 -47.5986 0.0122235 1 124
 125.000000 1.05068 -1.61319 -2.83027 -0.627691 0.0403647 2.646 -50 1217.17 -47.611 0.0121257 1 125
 126.000000 0.763965 -2.52357 -2.04825 -0.914087 -0.0621554 0.616231 -50 649.979 -47.6232 0.0120295 1 126
 127.000000 1.09073 -1.4928 -1.90441 -2.05456 -0.592595 0.109613 -50 576.777 -47.6353 0.0119348 1 127
 128.000000 0.877297 -1.95472 -2.18733 -0.734116 -0.430499 2.46097 -48.6307 983.773 -47.6417 0.0118415 1 128
 129.000000 -1.7497 -2.53662 -1.2591 0.14119 -1.07435 0.929785 -50 1203.5 -47.6536 0.0117497 1 129
 130.000000 -1.2947 -1.52597 -2.8568 -0.638394 0.589189 -0.343492 -50 742.343 -47.6653 0.0116594 1 130
 131.000000 -0.796503 -1.27663 -1.61248 -0.947933 -0.244236 -0.466655 -50 832.122 -47.6769 0.0115704 1 131
 132.000000 -1.82716 -2.94866 -2.47362 1.10058 -0.544272 -0.013869 -50 699.44 -47.6884 0.0114827 1 132
 133.000000 -1.15669 -1.18104 -2.18605 -0.381205 -0.706002 0.434818 -47.7604 824.183 -47.6889 0.0113964 1 133
 134.000000 1.11225 -1.71755 -1.74183 -1.21605 -0.289341 1.98394 -45.9784 838.11 -47.6706 0.0113113 1 134
 135.000000 0.932911 -1.06749 -2.35675 -1.67063 -0.231339 2.96776 -50 1607.2 -47.6819 0.0112275 1 135
 136.000000 1.27835 -0.71792 -1.63397 -1.35751 -0.966735 0.714544 -50 959.514 -47.693 0.011145 1 136
 137.000000 -1.24808 -1.76178 -2.18466 -0.281737 0.357709 -0.591733 -45.0153 975.739 -47.6582 0.0110636 1 137
 138.000000 -1.5948 -2.61061 -1.30888 1.21415 -0.585964 1.86765 -50 551.661 -47.6692 0.0109835 1 138
 139.000000 -2.59729 3.05417 -2.42175 1.86692 -3.05339 2.72043 -50 645.949 -47.6801 0.0109044 1 139
 140.000000 -2.14725 -1.44296 -1.7191 1.39726 2.77161 2.43386 -50 707.933 -47.6909 0.0108266 1 140
 141.000000 -1.30089 -1.37815 -1.03131 2.31999 0.649358 1.31814 -50 673.568 -47.7016 0.0107498 1 141
 142.000000 -1.08316 -2.23013 -1.78934 1.62487 1.70045 1.11304 -49.1892 1059.9 -47.7095 0.0106741 1 142
 143.000000 -1.04215 -1.57214 -2.02311 1.69162 0.879103 -0.0569889 -47.5448 1252.31 -47.7084 0.0105994 1 143
 144.000000 -1.97667 -1.50508 -2.05054 2.20263 -0.477228 -3.10817 -50 1353.65 -47.7188 0.0105258 1 144
 145.000000 -0.804255 0.846706 -0.828427 -0.203175 -1.45864 -0.314243 -50 739.035 -47.7291 0.0104532 1 145
 146.000000 -1.36042 0.8546 -1.46514 0.930059 -0.576891 3.05033 -46.9 246.265 -47.7224 0.0103816 1 146
 147.000000 -2.88628 1.17213 -2.59406 2.38703 -0.765244 3.07402 -50 275.6 -47.7326 0.010311 1 147
 148.000000 -1.47764 0.862568 -0.998958 2.24064 -1.0687 0.793147 -50 1158.97 -47.7427 0.0102413 1 148
 149.000000 -1.01384 0.858072 -1.40875 2.18712 -0.0545952 0.255932 -41.2547 1062.2 -47.542 0.0101726 1 149
 150.000000 -1.96634 1.08227 0.893444 1.60103 -0.202827 0.362237 -50 1168.92 -47.5525 0.0101048 1 150
 151.000000 -1.32544 1.03115 0.592283 1.77021 0.73031 -0.288863 -50 935.009 -47.5628 0.0100379 1 151
 152.000000 -1.46502 0.995491 1.19412 2.11348 0.0137465 -0.530337 -50 1075.46 -47.5731 0.00997183 1 152
 153.000000 -0.826791 0.994459 1.35044 1.9676 0.584294 -0.786622 -49.2453 1048.82 -47.5811 0.00990665 1 153
 154.000000 -1.96692 1.1125 1.09279 3.06662 -0.642948 0.486167 -50 528.442 -47.5911 0.00984232 1 154
 155.000000 -1.51753 1.04558 0.821941 1.98133 -1.10478 -0.226687 -50 963.84 -47.6011 0.00977882 1 155
 156.000000 -1.16022 0.960527 0.796859 -0.347747 -0.245671 -1.09267 -50 648.467 -47.611 0.00971614 1 156
 157.000000 -1.21888 1.11276 0.962426 0.983976 -0.189563 -1.38478 -50 604.665 -47.6208 0.00965425 1 157
 158.000000 -2.52029 1.0317 1.04497 2.89 -0.510599 -1.09933 -50 736.812 -47.6306 0.00959315 1 158
 159.000000 -1.40624 1.4768 1.33642 2.35743 -1.20748 -0.608871 -45.5485 676.579 -47.6102 0.00953281 1 159
 160.000000 -1.00019 1.01872 1.21106 1.90139 -0.466916 -1.12231 -49.2058 923.469 -47.6176 0.00947323 1 160
 161.000000 -1.57344 1.12814 0.986119 1.19956 -1.75714 -1.74116 -50 598.162 -47.6271 0.00941439 1 161
 162.000000 -1.53123 1.16834 1.04875 1.36505 -0.480486 -0.5571 -49.7088 539.817 -47.6358 0.00935628 1 162
 163.000000 -1.1431 0.794873 1.33238 1.55406 0.429139 0.452049 -50 444.969 -47.6452 0.00929888 1 163
 164.000000 -2.48125 -1.3848 1.09555 3.04684 2.55636 0.0247114 -50 416.511 -47.6545 0.00924218 1 164
 165.000000 -1.64778 -1.235 0.472789 1.42542 2.7876 -1.62475 -50 792.085 -47.6638 0.00918617 1 165
 166.000000 -1.34018 -1.80149 1.03874 1.34167 2.20895 -0.92749 -50 719.549 -47.6729 0.00913083 1 166
 167.000000 -1.7167 -1.20992 0.681225 1.26238 0.399618 -1.03568 -50 528.48 -47.682 0.00907615 1 167
